ИНН,Организация
6761105123,"ООО ""ПКП ""ОРГСТЕКЛО"""
767405694474,"ООО ""Корпус"""
7687023374,"ООО ""ЛГС"""
6763048343,"ООО ""АТС"""
6762069982,"ООО ""ВЕСТЛАЙН"""
6762094795,"ГУП СО ""Монетный щебеночный завод"""
6762011164,"ЗАО СМПП ""Поток"""
6761043389,"ООО ""Кронин"""
7671248794,"ООО ""Трейдком"""
7671354675,"ООО ""СтальСервис"""
6758375419,"ООО ""Фаэтон"""
676400377776,"ООО ""АГРОДАР"""
676200470718,"ООО ""Югратрансстрой"""
7670281904,"ООО ""СитиСтрой-Комплект"""
7617014276,"ООО ""Дёке Урал"""
7672149122,"ООО ""СТРОЙ-ЭКОЛОГИЯ"""
7705520435,Зыков Аристофан Анатольевич
6752023330,"ЗАО ""Эльбит Системс"""
6759122844,"ЗАО ""УК ""Технопарк Торгмаш"""
8610029541,"ООО ""Шиллинг"""
7672258403,"ООО ""ЦПК ""Бизнес Актив"""
7673117941,МКДОУ детский сад № 46
767111839783,"ООО ""Внешпромбанк"""
7673194431,"ООО ""Пектор"""
7671303251,"ООО ""Центрреагент"""
6758002030,Зырянов Роман Анатольевич
7670083270,"ООО ""ТК ""Промкомплект"""
6758204036,Зырянова Маргарет Степановна
7672299030,"ООО ""Авеню"""
7671356888,"ЗАО ""ПСФ КИВС"""
6759000860,Зырянова Милена Михайловна
6759003244,"ООО""Велес"""
7672349594,"ООО ""Компания АКВАМАРИН"""
6758408801,"ООО ""ЭГИДА"""
7670084293,"ООО ""ТД ""Си Эль парфюм"""
7003067203,"МБУК ""Дружба"""
6759169271,"ООО ""Статус-М"""
7639000044,"ЧДОУ ""ДЕТСКИЙ САД ""ШВАБЕ-ЭВРИКА"""
7673143726,"ООО ""Святогор"""
7670059995,Зятева Магдалена Сергеевна
7671251003,"ООО ""Кронос Стандарт"""
6758215327,"ООО ""Металлпрокат"""
764600185813,"ООО ""Добрый Доктор"""
7674120898,Ибрагимов Ахмед Мунибович
7670273830,"ООО ""МРЦАУ"""
6759030826,"ЗАО ""ПКФ ""САТУРН-2001"""
6759196370,Ивакина Алевтина Ульяновна
675898613003,"ООО "" Электромонтажналадка"""
6752019968,"ООО ""ТПК ""Уралобувь"""
676102753678,"ООО ""Энергоинфраструктура"""
8601045882,"ООО ""Агентство Недвижимости ""Мира 39"""
8618004690,"ООО ""АДЕЛЬ"""
7646008333,"ООО ЧО0 ""ТРАНСБЛОК-Е"""
7670158900,"ООО ""НПП ""Ресурс"""
767001343449,"ООО ""СервисОтель"""
7670073005,"ООО ""УСМ ""РСУ №2"""
7673249761,"ООО ""Урал АйТи Сервис"""
660600851819,"ООО ""АУДИТ-СЕРВИС"""
6604018192,Иванов Алексей Ренатович
6604017689,"ООО ""УТФ"""
7686024204,Иванов Аристофан Асланбекович
7686049470,"ООО ""Уральский центр медицинских криотехнологий"""
5903057024,"ООО ""РостНефтьИнвест"""
7672229917,"ООО ""ИВДИАМ"""
6758403730,Иванов Маврикий Степанович
7679017022,"ООО ""ЛесМет"""
7674315544,"ЗАО ""Техносервис-К"""
7660096162,"ООО ""Уралтехнопроект"""
766000522270,Иванов Геннадий Аркадьевич
7678023951,"ЗАО ""Урал-нефть-сервис"""
6758371291,"ООО ""Уралнефтебурмаш"""
7686020866,"ОАО ""ФК ""Урал"""
7671397203,"ООО ""Гостиница Исеть"""
7670229943,"ООО УК ""СУЭРЖ-СК"""
7611012875,"ООО ""УльяновскКомплексСтрой"""
6758403401,Иванов Василий Степанович
6763023892,"ЗАО ""Газмонтаж"""
675800699261,"ООО ""Металл-Ресурс"""
7670168955,"ООО ""МИР В МОДЕЛЯХ"""
6764012710,"ООО ""Грина"""
7670332348,Иванов Леонид Аристархович
7670005990,"ООО ""ПФ ""Линкстрой"""
676400316090,"ПЖСК ""Святогор"""
2636070836,"ЗАО ""Сибхимприбор"""
7670219102,"ЗАО ""Пласт-Полимер"""
7674156816,"ОАО ""Гипрониигаз"""
7673242043,"ООО ПКФ ""Союзстроймонтаж"""
6759153786,"ЗАО ""СТАТУС"""
6759102679,"ООО ""ЕАЗ"""
7660170606,"ООО ""Энерго-Сервис"""
6752027052,"ООО ""ТИГР"""
762704429228,"ОАО ""Уралнеруд"""
7672302934,"ЗАО ""Нерудсервис"""
7672133482,"МБУ ДОЛ ""Спутник"""
7672275127,"ООО ""Экостройзаказчик"""
7673230168,Иванова Мария Аристофановна
6758423535,"ООО ""Текстильщик"""
7204195583,"ООО ""ЮДИС - П"""
6759211251,"ГКОУ СО ""СКеш № 118"""
7670085427,"ООО ""ЛЕВ"""
766000754182,"НП ""ЕЦСР ""Возможность"""
763700038874,"ООО ""Фактор-А"""
7725737972,"ООО ""Сити Дент"""
766000238591,"ООО ""ИОНТО КОСМЕТИК"""
6758090572,"ООО ""АвтоПрима"""
5701055384,"ООО ""Проект ГР44"""
8907032490,"МБДОУ детский сад общеразвивающего вида № 547 ""Детский сад будущ"
8907025944,"ООО ""Пектораль"""
8907000428,"ЗАО ""Ломбард Пектораль"""
8907031779,"МБУК ""ЦДК"""
7728640182,Иванова Магдалена Михайловна
8618006063,"ОАО ""РОСТ БАНК"""
8907032483,"ООО ""ТКД"""
8907029025,Иванской Алексей Степанович
8906007105,"ООО ""УралФрансАвто-Сервис"""
8907032469,"ООО ""Лидер-Плюс"""
7017126251,Иванцов Ринат Альбертович
7017249535,"ООО ""ТД ""АВЕГА"""
8907002538,"ООО ""УК ЭКО"""
8907032518,"ООО ""Реман-Сервис"""
8907039538,"ООО ""СВК - Урал"""
7723006328,"ООО ""ГИП"""
5701072598,МКОУ ДОД ДДТ
5701041254,"ООО ""ФУД СИТИ"""
7674361070,"ООО ""Услуга-2"""
6758231576,"ООО ""Услуга-3"""
7686036496,"ООО ""Техас-Гермес-2"""
6759184135,"МУП ""ККС"""
7670057412,"ООО ""ЖКХ"""
4701185247,"ООО ""КомСервис"""
5904251286,"ООО ""ПРАКТИК - СВ"""
7670183287,"ООО ""Ботэ"""
7734768130,"ООО ФК ""КОЛЬЦО УРАЛА"""
7672211691,"ООО ""Хелсидент"""
676307700721,"ООО ""ТЕХЦЕНТР"""
7670278884,"СРОО ОСЦ ""Уралочка"""
675909358608,"ООО ""ПРЕМЬЕР-СТРОЙ"""
675893358208,"ООО ""Строй Премьер"""
7671387163,"ООО ""Премьер-Инвест-1"""
7673101109,"ТСЖ ""ОГОНЕК"""
7709035542,"ООО ""ГорТрансРеклама-Екатеринбург"""
2308186880,МБОУ Лицей № 109
767471073920,"ООО Компания ""Технологии безопасности"""
675813907624,"ООО ЧОП ""УрЛБ"""
7674190302,"ООО ""РИЭЛТЕРСКАЯ КОМПАНИЯ ""КАМЕРОН-АВЕНЮ"""
7674196370,"ЖСК ""ЛЕСНОЙ ГОРОДОК"""
7674229398,Игнатов Алексей Витальевич
676400064269,"ООО ""Югра-Металл"""
7671192206,"ООО ""ЗЛКС"""
7671124799,Игнатов Георгий Степанович
676104202060,"ООО ""К.Э.Т.С."""
7671387685,Игнатьев Аристофан Эдуардович
676400045499,"ЗАО ""ОКБ ""КИКС"""
6764007753,"ЗАО ""ОКБ Техносистем"""
6759217849,"ООО ""УралИнструмент"""
7674090467,"ООО ""Терра"""
7627021177,"ООО ""Аренда плюс"""
6758259860,"ООО ""НПК ""АТОМ Электроникс"""
7671343215,"ООО ""Финсервис"""
6761063272,Иголкин Степан Степанович
6761027813,"ООО ""Пинта-Екб"""
7672174425,МБОУ Сеш С. КОНЕВО
6758332398,МБДОУ - детский сад присмотра и оздоровления № 2
7768017860,"ЕМУП ""Аптека №420"""
7670132067,"ООО ""Вента проф"""
7672358380,"ООО ""Алкоточка"""
6759168077,Ижикова Мария Львовна
6759208724,"ООО ""Стратегия"""
7672332255,"ООО ""МДФ-Перспектива"""
4217035133,"ООО ""АР-трейд"""
5406724282,"ООО ""СТМ-Сервис"""
5406013779,"ОАО ""УЗЖМ"""
5700000103,"ООО ""Ментэль"""
7008028511,"ООО ПК ""Инженерные Системы"""
2466098940,"ООО ""Водник Сервис"""
7451367642,"ООО ""ТД Водник"""
7672148577,"ООО ""Элтеком-Трейд ЛТД"""
7646010371,"ООО ""УРАЛТЕХПЛЮС"""
7627014349,"ООО ""БЦ Президент"""
676300433096,УПФР в Орджоникидзевском районе города Екатеринбурга Свердловско
7679036801,Филиал ао Фека иншаат санайи ве тиджарет аноним ширкети Турция
7673190444,"ЗАО ""ТД ""ТМК"""
7687009940,"ООО ""Камины Фонтаны"""
7678008632,"ООО ""Европейские камины"""
6758348849,"ООО ""Дымоходофф"""
7418021023,"ООО ""МэТ"""
7670372975,"ООО ПКФ ""РезервБурсервис"""
8904036894,"ООО ""ХаВарвара-Урал"""
7806137042,Ильин Степан Алексеевич
6758151870,"ФГБУ ""ВНИИ охраны и экономики труда"" Минтруда России"
6758151842,"ОАО ""ТГК-5"""
6763054530,"ООО ""Марлин"""
7672298646,"ООО ЧОП ""Эверест"""
7670339907,"ООО ЧОП ""Виртус 2007"""
7672307964,"ООО ""Уралспецконструкция"""
6758401975,Паршакова Лидия Алексеевна
7670333768,"ООО""Березовая роща"""
7673245742,МБДОУ - детский сад комбинированного вида № 493
6758426756,"ООО""ИИК ""УЭНКО"""
6758409298,"ТСЖ ""Рассоха"""
7674306860,"ООО ""Пульт-Е"""
6758435185,"ООО ""ИСК Евро - Полис"""
6758377705,"ООО ""Компьютерная тишина"""
676300045576,"ООО ""ИЛЬКОР"""
7672264213,"ООО ""ГЩЗ"""
7674223830,"ООО ""Спецмаркет"""
7639000277,Иматдинова Наталия Николаевна
767100132294,"ООО ""БЮРО ИНЖЕНЕРНОЙ ПЕЧАТИ"""
7223007316,"ООО ""Адик-Сервис"""
761100430525,"ООО ""СтройСервис"""
7671257260,"ЗАО ""ХОРЕКА КОЛЬЦОВО"""
6761004904,"ООО ПП ""Химпласт"""
675899070829,"ЗАО ""УЭСТМ"""
6761082814,Ипатов Митрофан Юрьевич
6758115354,МАОУ лицей № 3
7671126027,"ООО ""ПФ ""Классик"""
7674179203,"ООО ""ДЕСАН"""
7671287112,"ООО ""СТЕФСНАБСТРОЙ"""
7670031220,"ООО""Лидер+"""
7633009594,Исаев Геннадий Петрович
6604014737,"ООО ""ВЭК-Трейд"""
6758093478,Исаев Дмитрий Анатольевич
7678046204,"ООО ""Инвет"""
6758433928,"ООО ТК ""МОЛОЧНЫЕ ПРОДУКТЫ"""
6759217126,Исайкин Анатолий Семенович
6758397902,"ООО ""Юг-Энергосервис"""
2475240827,"ЗАО ""РЕАГЕНТЫ ВОДОКАНАЛА"""
7678033269,"ООО ""ВИС-Автоматика"""
7670340067,"ОАО ""БИЗНЕС УРАЛ"""
7670400340,"ООО ""ОВК Монтаж"""
7672331438,"ООО ГК ""Мобимаркет"""
6759126736,Исаков Дмитрий Асланбекович
676400530248,"ГАОУ СПО СО ""КМТ"""
7670271818,МБДОУ - детский сад № 310
7671199579,"ООО ""Тодеус"""
7670214457,"ООО ""Промжилстрой"""
7670288025,ГБУСО Свердловская облветлаборатория
7646008936,"ППО ОАО ""СКХП"" Профсоюза работников АПК РФ"
7707038570,МБДОУ детский сад № 385
7674381843,Исакова Алевтина Викторовна
7670117005,"ООО Магазин №10 ""Спорттовары"""
7670209908,МБДОУ - детский сад № 476
767100231070,"ООО ""ГарантШина-Урал"""
7671241157,"ООО ""Дорос"""
767204781423,"ООО ""ТЕМП"""
7679007230,Исламов Винер Вакифович
6758156757,Исламова Эльвира Дабировна
767105105343,"ООО""Сталькон"""
7671394192,"ДДТ ""Химмашевец"""
6606032731,"ООО ""Проектная интеграция"""
7673183528,"ООО ""АстраСтройИнвест"""
6758436929,"ООО ""ОстМедикал"""
7713569811,"ООО ""СЕЛЕН"""
8618000632,"ООО ""АСТРА-ИНВЕСТ"""
6762122026,"ООО ""Осклад сервис"""
7672323290,"ООО ""Финист-АйТи"""
6758377617,МКОУ Оеш д. Уфа-Шигири
676101496038,"ООО ""СК ""Орион"""
6758431370,Исмайылов Рафиг Али-Оглы
7705636285,"ООО ""Практика ЛК"""
6758235884,"ООО ""ЛК УРАЛЛИЗИНГ"""
676100082323,Истомин Маврикий Асланбекович
7674169371,Истомин Степан Федорович
6761077691,"ООО ""ГУДСР"""
660605362708,"ООО ""АП капитал"""
0253009283,"ООО ""Управляющая компания"""
